,ValueType,value,Iteration,Variable,Model,Dataset,DataType
38,time,0.0769505500793457,8,50%,LabelPropagation_knn,mnist,image
39,time,0.0783543586730957,9,50%,LabelPropagation_knn,mnist,image
0,accuracy,0.018181818181818184,0,10%,LabelPropagation_rbf,mnist,image
1,accuracy,0.018181818181818184,1,10%,LabelPropagation_rbf,mnist,image
2,accuracy,0.018181818181818184,2,10%,LabelPropagation_rbf,mnist,image
3,accuracy,0.018181818181818184,3,10%,LabelPropagation_rbf,mnist,image
4,accuracy,0.018181818181818184,4,10%,LabelPropagation_rbf,mnist,image
5,accuracy,0.018181818181818184,5,10%,LabelPropagation_rbf,mnist,image
6,accuracy,0.018181818181818184,6,10%,LabelPropagation_rbf,mnist,image
7,accuracy,0.018181818181818184,7,10%,LabelPropagation_rbf,mnist,image
8,accuracy,0.018181818181818184,8,10%,LabelPropagation_rbf,mnist,image
9,accuracy,0.018181818181818184,9,10%,LabelPropagation_rbf,mnist,image
10,time,0.12438368797302245,0,10%,LabelPropagation_rbf,mnist,image
11,time,0.1077415943145752,1,10%,LabelPropagation_rbf,mnist,image
12,time,0.11621642112731935,2,10%,LabelPropagation_rbf,mnist,image
13,time,0.11702537536621095,3,10%,LabelPropagation_rbf,mnist,image
14,time,0.11420345306396484,4,10%,LabelPropagation_rbf,mnist,image
15,time,0.11961555480957033,5,10%,LabelPropagation_rbf,mnist,image
16,time,0.11696243286132812,6,10%,LabelPropagation_rbf,mnist,image
17,time,0.11942434310913085,7,10%,LabelPropagation_rbf,mnist,image
18,time,0.13654303550720215,8,10%,LabelPropagation_rbf,mnist,image
19,time,0.12148141860961915,9,10%,LabelPropagation_rbf,mnist,image
20,accuracy,0.018181818181818184,0,50%,LabelPropagation_rbf,mnist,image
21,accuracy,0.018181818181818184,1,50%,LabelPropagation_rbf,mnist,image
22,accuracy,0.018181818181818184,2,50%,LabelPropagation_rbf,mnist,image
23,accuracy,0.018181818181818184,3,50%,LabelPropagation_rbf,mnist,image
24,accuracy,0.018181818181818184,4,50%,LabelPropagation_rbf,mnist,image
25,accuracy,0.018181818181818184,5,50%,LabelPropagation_rbf,mnist,image
26,accuracy,0.018181818181818184,6,50%,LabelPropagation_rbf,mnist,image
27,accuracy,0.018181818181818184,7,50%,LabelPropagation_rbf,mnist,image
28,accuracy,0.018181818181818184,8,50%,LabelPropagation_rbf,mnist,image
29,accuracy,0.018181818181818184,9,50%,LabelPropagation_rbf,mnist,image
30,time,0.10175228118896484,0,50%,LabelPropagation_rbf,mnist,image
31,time,0.10576915740966797,1,50%,LabelPropagation_rbf,mnist,image
32,time,0.11404657363891603,2,50%,LabelPropagation_rbf,mnist,image
33,time,0.11581110954284668,3,50%,LabelPropagation_rbf,mnist,image
34,time,0.11226415634155272,4,50%,LabelPropagation_rbf,mnist,image
35,time,0.11576604843139647,5,50%,LabelPropagation_rbf,mnist,image
36,time,0.11498308181762695,6,50%,LabelPropagation_rbf,mnist,image
37,time,0.11732220649719237,7,50%,LabelPropagation_rbf,mnist,image
38,time,0.11203598976135254,8,50%,LabelPropagation_rbf,mnist,image
39,time,0.1182107925415039,9,50%,LabelPropagation_rbf,mnist,image
0,accuracy,0.018181818181818184,0,10%,LabelSpreading_knn,mnist,image
1,accuracy,0.018181818181818184,1,10%,LabelSpreading_knn,mnist,image
2,accuracy,0.018181818181818184,2,10%,LabelSpreading_knn,mnist,image
3,accuracy,0.018181818181818184,3,10%,LabelSpreading_knn,mnist,image
4,accuracy,0.018181818181818184,4,10%,LabelSpreading_knn,mnist,image
5,accuracy,0.018181818181818184,5,10%,LabelSpreading_knn,mnist,image
6,accuracy,0.018181818181818184,6,10%,LabelSpreading_knn,mnist,image
7,accuracy,0.018181818181818184,7,10%,LabelSpreading_knn,mnist,image
8,accuracy,0.018181818181818184,8,10%,LabelSpreading_knn,mnist,image
9,accuracy,0.018181818181818184,9,10%,LabelSpreading_knn,mnist,image
10,time,0.054655790328979485,0,10%,LabelSpreading_knn,mnist,image
11,time,0.049958467483520515,1,10%,LabelSpreading_knn,mnist,image
12,time,0.049407958984375,2,10%,LabelSpreading_knn,mnist,image
13,time,0.05164003372192383,3,10%,LabelSpreading_knn,mnist,image
14,time,0.05151581764221192,4,10%,LabelSpreading_knn,mnist,image
15,time,0.04948163032531738,5,10%,LabelSpreading_knn,mnist,image
16,time,0.05048823356628418,6,10%,LabelSpreading_knn,mnist,image
17,time,0.05130767822265625,7,10%,LabelSpreading_knn,mnist,image
18,time,0.0509183406829834,8,10%,LabelSpreading_knn,mnist,image
19,time,0.050309181213378906,9,10%,LabelSpreading_knn,mnist,image
20,accuracy,0.018181818181818184,0,50%,LabelSpreading_knn,mnist,image
21,accuracy,0.018181818181818184,1,50%,LabelSpreading_knn,mnist,image
22,accuracy,0.018181818181818184,2,50%,LabelSpreading_knn,mnist,image
23,accuracy,0.018181818181818184,3,50%,LabelSpreading_knn,mnist,image
24,accuracy,0.018181818181818184,4,50%,LabelSpreading_knn,mnist,image
25,accuracy,0.018181818181818184,5,50%,LabelSpreading_knn,mnist,image
26,accuracy,0.018181818181818184,6,50%,LabelSpreading_knn,mnist,image
27,accuracy,0.018181818181818184,7,50%,LabelSpreading_knn,mnist,image
28,accuracy,0.018181818181818184,8,50%,LabelSpreading_knn,mnist,image
29,accuracy,0.018181818181818184,9,50%,LabelSpreading_knn,mnist,image
30,time,0.05189776420593262,0,50%,LabelSpreading_knn,mnist,image
31,time,0.04869174957275391,1,50%,LabelSpreading_knn,mnist,image
32,time,0.049447298049926765,2,50%,LabelSpreading_knn,mnist,image
33,time,0.049826622009277344,3,50%,LabelSpreading_knn,mnist,image
34,time,0.05029296875,4,50%,LabelSpreading_knn,mnist,image
35,time,0.050368309020996094,5,50%,LabelSpreading_knn,mnist,image
36,time,0.048903465270996094,6,50%,LabelSpreading_knn,mnist,image
37,time,0.05058908462524414,7,50%,LabelSpreading_knn,mnist,image
38,time,0.049539804458618164,8,50%,LabelSpreading_knn,mnist,image
39,time,0.04895281791687012,9,50%,LabelSpreading_knn,mnist,image
0,accuracy,0.018181818181818184,0,10%,LabelSpreading_rbf,mnist,image
1,accuracy,0.018181818181818184,1,10%,LabelSpreading_rbf,mnist,image
2,accuracy,0.018181818181818184,2,10%,LabelSpreading_rbf,mnist,image
3,accuracy,0.018181818181818184,3,10%,LabelSpreading_rbf,mnist,image
4,accuracy,0.018181818181818184,4,10%,LabelSpreading_rbf,mnist,image
5,accuracy,0.018181818181818184,5,10%,LabelSpreading_rbf,mnist,image
6,accuracy,0.018181818181818184,6,10%,LabelSpreading_rbf,mnist,image
7,accuracy,0.018181818181818184,7,10%,LabelSpreading_rbf,mnist,image
8,accuracy,0.018181818181818184,8,10%,LabelSpreading_rbf,mnist,image
9,accuracy,0.018181818181818184,9,10%,LabelSpreading_rbf,mnist,image
10,time,0.023639440536499023,0,10%,LabelSpreading_rbf,mnist,image
11,time,0.007823705673217773,1,10%,LabelSpreading_rbf,mnist,image
12,time,0.008329391479492188,2,10%,LabelSpreading_rbf,mnist,image
13,time,0.008311748504638672,3,10%,LabelSpreading_rbf,mnist,image
14,time,0.007951974868774414,4,10%,LabelSpreading_rbf,mnist,image
15,time,0.007938861846923828,5,10%,LabelSpreading_rbf,mnist,image
16,time,0.007889509201049805,6,10%,LabelSpreading_rbf,mnist,image
17,time,0.008033990859985352,7,10%,LabelSpreading_rbf,mnist,image
18,time,0.007832527160644531,8,10%,LabelSpreading_rbf,mnist,image
19,time,0.008115768432617188,9,10%,LabelSpreading_rbf,mnist,image
20,accuracy,0.018181818181818184,0,50%,LabelSpreading_rbf,mnist,image
21,accuracy,0.018181818181818184,1,50%,LabelSpreading_rbf,mnist,image
22,accuracy,0.018181818181818184,2,50%,LabelSpreading_rbf,mnist,image
23,accuracy,0.018181818181818184,3,50%,LabelSpreading_rbf,mnist,image
24,accuracy,0.018181818181818184,4,50%,LabelSpreading_rbf,mnist,image
25,accuracy,0.018181818181818184,5,50%,LabelSpreading_rbf,mnist,image
26,accuracy,0.018181818181818184,6,50%,LabelSpreading_rbf,mnist,image
27,accuracy,0.018181818181818184,7,50%,LabelSpreading_rbf,mnist,image
28,accuracy,0.018181818181818184,8,50%,LabelSpreading_rbf,mnist,image
29,accuracy,0.018181818181818184,9,50%,LabelSpreading_rbf,mnist,image
30,time,0.009003400802612305,0,50%,LabelSpreading_rbf,mnist,image
31,time,0.007126569747924805,1,50%,LabelSpreading_rbf,mnist,image
32,time,0.00724053382873535,2,50%,LabelSpreading_rbf,mnist,image
33,time,0.007130861282348633,3,50%,LabelSpreading_rbf,mnist,image
34,time,0.007110595703125,4,50%,LabelSpreading_rbf,mnist,image
35,time,0.00709080696105957,5,50%,LabelSpreading_rbf,mnist,image
36,time,0.0071446895599365234,6,50%,LabelSpreading_rbf,mnist,image
37,time,0.007199287414550781,7,50%,LabelSpreading_rbf,mnist,image
38,time,0.007218122482299805,8,50%,LabelSpreading_rbf,mnist,image
39,time,0.007272005081176758,9,50%,LabelSpreading_rbf,mnist,image
0,accuracy,0.6223072833599149,0,10%,Active_Random,reuters,text
1,accuracy,0.7287909758497993,1,10%,Active_Random,reuters,text
2,accuracy,0.637505979392106,2,10%,Active_Random,reuters,text
3,accuracy,0.7415579504632255,3,10%,Active_Random,reuters,text
4,accuracy,0.6659007352941176,4,10%,Active_Random,reuters,text
5,accuracy,0.7902075702075704,5,10%,Active_Random,reuters,text
6,accuracy,0.6940137171069374,6,10%,Active_Random,reuters,text
7,accuracy,0.5809376786735277,7,10%,Active_Random,reuters,text
8,accuracy,0.6985354097144977,8,10%,Active_Random,reuters,text
9,accuracy,0.5304575163398693,9,10%,Active_Random,reuters,text
10,time,2.0447320938110347,0,10%,Active_Random,reuters,text
11,time,1.967134952545166,1,10%,Active_Random,reuters,text
12,time,1.8420917987823489,2,10%,Active_Random,reuters,text
13,time,1.8612320423126218,3,10%,Active_Random,reuters,text
14,time,1.8803725242614744,4,10%,Active_Random,reuters,text
15,time,1.8650739192962649,5,10%,Active_Random,reuters,text
16,time,1.8839974403381348,6,10%,Active_Random,reuters,text
17,time,1.875521183013916,7,10%,Active_Random,reuters,text
18,time,1.8812210559844968,8,10%,Active_Random,reuters,text
19,time,2.0109338760375977,9,10%,Active_Random,reuters,text
20,accuracy,0.7156902356902357,0,50%,Active_Random,reuters,text
21,accuracy,0.6885212418300654,1,50%,Active_Random,reuters,text
22,accuracy,0.759894414528561,2,50%,Active_Random,reuters,text
23,accuracy,0.7216961581380521,3,50%,Active_Random,reuters,text
24,accuracy,0.6761743067345785,4,50%,Active_Random,reuters,text
25,accuracy,0.6240149554213402,5,50%,Active_Random,reuters,text
26,accuracy,0.7285477195857231,6,50%,Active_Random,reuters,text
27,accuracy,0.7971437782076081,7,50%,Active_Random,reuters,text
28,accuracy,0.9002136752136752,8,50%,Active_Random,reuters,text
29,accuracy,0.7595050125313283,9,50%,Active_Random,reuters,text
30,time,2.2823734283447266,0,50%,Active_Random,reuters,text
31,time,2.110169649124145,1,50%,Active_Random,reuters,text
32,time,2.1028432846069336,2,50%,Active_Random,reuters,text
33,time,2.139690637588501,3,50%,Active_Random,reuters,text
34,time,2.0843794345855717,4,50%,Active_Random,reuters,text
35,time,2.128012657165528,5,50%,Active_Random,reuters,text
36,time,2.132487535476685,6,50%,Active_Random,reuters,text
37,time,2.1251587867736816,7,50%,Active_Random,reuters,text
38,time,2.1082351207733154,8,50%,Active_Random,reuters,text
39,time,2.2663474082946777,9,50%,Active_Random,reuters,text
0,accuracy,0.6422839506172839,0,10%,Active_Uncertainty,reuters,text
1,accuracy,0.7087088730766892,1,10%,Active_Uncertainty,reuters,text
2,accuracy,0.7309035351140614,2,10%,Active_Uncertainty,reuters,text
3,accuracy,0.7783314876338132,3,10%,Active_Uncertainty,reuters,text
4,accuracy,0.7035784313725489,4,10%,Active_Uncertainty,reuters,text
5,accuracy,0.6899074852817493,5,10%,Active_Uncertainty,reuters,text
6,accuracy,0.6714307458143075,6,10%,Active_Uncertainty,reuters,text
7,accuracy,0.8009971509971509,7,10%,Active_Uncertainty,reuters,text
8,accuracy,0.8287030423280424,8,10%,Active_Uncertainty,reuters,text
9,accuracy,0.642031746031746,9,10%,Active_Uncertainty,reuters,text
10,time,2.63156533241272,0,10%,Active_Uncertainty,reuters,text
11,time,2.8030807971954346,1,10%,Active_Uncertainty,reuters,text
12,time,2.7402515411376958,2,10%,Active_Uncertainty,reuters,text
13,time,2.7643673419952397,3,10%,Active_Uncertainty,reuters,text
14,time,2.534661054611206,4,10%,Active_Uncertainty,reuters,text
15,time,2.5540499687194824,5,10%,Active_Uncertainty,reuters,text
16,time,2.7957873344421387,6,10%,Active_Uncertainty,reuters,text
17,time,2.7469406127929688,7,10%,Active_Uncertainty,reuters,text
18,time,2.7926690578460693,8,10%,Active_Uncertainty,reuters,text
19,time,2.746999979019165,9,10%,Active_Uncertainty,reuters,text
20,accuracy,0.6593542260208927,0,50%,Active_Uncertainty,reuters,text
21,accuracy,0.6415669165669164,1,50%,Active_Uncertainty,reuters,text
22,accuracy,0.8030891185302951,2,50%,Active_Uncertainty,reuters,text
23,accuracy,0.6947407407407407,3,50%,Active_Uncertainty,reuters,text
24,accuracy,0.8037482193732193,4,50%,Active_Uncertainty,reuters,text
25,accuracy,0.6153871718178797,5,50%,Active_Uncertainty,reuters,text
26,accuracy,0.676156862745098,6,50%,Active_Uncertainty,reuters,text
27,accuracy,0.7446269341725674,7,50%,Active_Uncertainty,reuters,text
28,accuracy,0.7467948717948718,8,50%,Active_Uncertainty,reuters,text
29,accuracy,0.7129095316287434,9,50%,Active_Uncertainty,reuters,text
30,time,3.016165018081665,0,50%,Active_Uncertainty,reuters,text
31,time,3.0497045516967773,1,50%,Active_Uncertainty,reuters,text
32,time,3.063151359558105,2,50%,Active_Uncertainty,reuters,text
33,time,3.066359758377075,3,50%,Active_Uncertainty,reuters,text
34,time,2.9030308723449707,4,50%,Active_Uncertainty,reuters,text
35,time,2.9443435668945312,5,50%,Active_Uncertainty,reuters,text
36,time,3.1285076141357417,6,50%,Active_Uncertainty,reuters,text
37,time,3.1198046207427983,7,50%,Active_Uncertainty,reuters,text
38,time,3.054436206817627,8,50%,Active_Uncertainty,reuters,text
39,time,3.0454437732696533,9,50%,Active_Uncertainty,reuters,text
0,accuracy,0.7959956709956709,0,10%,Active_QBC,reuters,text
1,accuracy,0.7790202985528992,1,10%,Active_QBC,reuters,text
2,accuracy,0.6456398919184475,2,10%,Active_QBC,reuters,text
3,accuracy,0.6971088000973059,3,10%,Active_QBC,reuters,text
4,accuracy,0.7746600671331854,4,10%,Active_QBC,reuters,text
5,accuracy,0.7,5,10%,Active_QBC,reuters,text
6,accuracy,0.6576933213536987,6,10%,Active_QBC,reuters,text
7,accuracy,0.6298506905561777,7,10%,Active_QBC,reuters,text
8,accuracy,0.7974603174603174,8,10%,Active_QBC,reuters,text
9,accuracy,0.5814780882577492,9,10%,Active_QBC,reuters,text
10,time,10.12593698501587,0,10%,Active_QBC,reuters,text
11,time,10.200391054153444,1,10%,Active_QBC,reuters,text
12,time,9.9979248046875,2,10%,Active_QBC,reuters,text
13,time,9.752458095550537,3,10%,Active_QBC,reuters,text
14,time,9.59015703201294,4,10%,Active_QBC,reuters,text
15,time,10.277042388916016,5,10%,Active_QBC,reuters,text
16,time,10.127645730972288,6,10%,Active_QBC,reuters,text
17,time,10.083426475524902,7,10%,Active_QBC,reuters,text
18,time,9.662175416946413,8,10%,Active_QBC,reuters,text
19,time,9.45680332183838,9,10%,Active_QBC,reuters,text
20,accuracy,0.7973015873015873,0,50%,Active_QBC,reuters,text
21,accuracy,0.7167473873607414,1,50%,Active_QBC,reuters,text
22,accuracy,0.8318731046526722,2,50%,Active_QBC,reuters,text
23,accuracy,0.8644254010107669,3,50%,Active_QBC,reuters,text
24,accuracy,0.6943017717453807,4,50%,Active_QBC,reuters,text
25,accuracy,0.6934059725585148,5,50%,Active_QBC,reuters,text
26,accuracy,0.7249669124598223,6,50%,Active_QBC,reuters,text
27,accuracy,0.8657239819004526,7,50%,Active_QBC,reuters,text
28,accuracy,0.7441975504170626,8,50%,Active_QBC,reuters,text
29,accuracy,0.7711275314723591,9,50%,Active_QBC,reuters,text
30,time,10.548592329025267,0,50%,Active_QBC,reuters,text
31,time,10.667117357254027,1,50%,Active_QBC,reuters,text
32,time,10.495580434799193,2,50%,Active_QBC,reuters,text
33,time,10.077090024948118,3,50%,Active_QBC,reuters,text
34,time,10.348175764083864,4,50%,Active_QBC,reuters,text
35,time,10.239959955215452,5,50%,Active_QBC,reuters,text
36,time,10.6785991191864,6,50%,Active_QBC,reuters,text
37,time,10.14123034477234,7,50%,Active_QBC,reuters,text
38,time,10.037244319915773,8,50%,Active_QBC,reuters,text
39,time,10.081363677978516,9,50%,Active_QBC,reuters,text
0,accuracy,0.16666666666666666,0,10%,LabelPropagation_knn,reuters,text
1,accuracy,0.16666666666666666,1,10%,LabelPropagation_knn,reuters,text
2,accuracy,0.16666666666666666,2,10%,LabelPropagation_knn,reuters,text
3,accuracy,0.16666666666666666,3,10%,LabelPropagation_knn,reuters,text
4,accuracy,0.16666666666666666,4,10%,LabelPropagation_knn,reuters,text
5,accuracy,0.16666666666666666,5,10%,LabelPropagation_knn,reuters,text
6,accuracy,0.16666666666666666,6,10%,LabelPropagation_knn,reuters,text
7,accuracy,0.16666666666666666,7,10%,LabelPropagation_knn,reuters,text
8,accuracy,0.16666666666666666,8,10%,LabelPropagation_knn,reuters,text
9,accuracy,0.16666666666666666,9,10%,LabelPropagation_knn,reuters,text
10,time,0.03885316848754883,0,10%,LabelPropagation_knn,reuters,text
11,time,0.038097143173217766,1,10%,LabelPropagation_knn,reuters,text
12,time,0.0385589599609375,2,10%,LabelPropagation_knn,reuters,text
13,time,0.038122892379760735,3,10%,LabelPropagation_knn,reuters,text
14,time,0.037901639938354485,4,10%,LabelPropagation_knn,reuters,text
15,time,0.03691434860229492,5,10%,LabelPropagation_knn,reuters,text
16,time,0.03783702850341797,6,10%,LabelPropagation_knn,reuters,text
17,time,0.03712916374206543,7,10%,LabelPropagation_knn,reuters,text
18,time,0.03651905059814453,8,10%,LabelPropagation_knn,reuters,text
19,time,0.03644847869873047,9,10%,LabelPropagation_knn,reuters,text
20,accuracy,0.16666666666666666,0,50%,LabelPropagation_knn,reuters,text
21,accuracy,0.16666666666666666,1,50%,LabelPropagation_knn,reuters,text
22,accuracy,0.16666666666666666,2,50%,LabelPropagation_knn,reuters,text
23,accuracy,0.16666666666666666,3,50%,LabelPropagation_knn,reuters,text
24,accuracy,0.16666666666666666,4,50%,LabelPropagation_knn,reuters,text
25,accuracy,0.16666666666666666,5,50%,LabelPropagation_knn,reuters,text
26,accuracy,0.16666666666666666,6,50%,LabelPropagation_knn,reuters,text
27,accuracy,0.16666666666666666,7,50%,LabelPropagation_knn,reuters,text
28,accuracy,0.16666666666666666,8,50%,LabelPropagation_knn,reuters,text
29,accuracy,0.16666666666666666,9,50%,LabelPropagation_knn,reuters,text
30,time,0.0390169620513916,0,50%,LabelPropagation_knn,reuters,text
31,time,0.03732609748840332,1,50%,LabelPropagation_knn,reuters,text
32,time,0.03742432594299317,2,50%,LabelPropagation_knn,reuters,text
33,time,0.03758692741394043,3,50%,LabelPropagation_knn,reuters,text
34,time,0.03743577003479004,4,50%,LabelPropagation_knn,reuters,text
35,time,0.03859734535217285,5,50%,LabelPropagation_knn,reuters,text
36,time,0.03611230850219727,6,50%,LabelPropagation_knn,reuters,text
37,time,0.03749513626098633,7,50%,LabelPropagation_knn,reuters,text
38,time,0.03703927993774414,8,50%,LabelPropagation_knn,reuters,text
39,time,0.03724813461303711,9,50%,LabelPropagation_knn,reuters,text
0,accuracy,0.16666666666666666,0,10%,LabelPropagation_rbf,reuters,text
1,accuracy,0.16666666666666666,1,10%,LabelPropagation_rbf,reuters,text
2,accuracy,0.16666666666666666,2,10%,LabelPropagation_rbf,reuters,text
3,accuracy,0.16666666666666666,3,10%,LabelPropagation_rbf,reuters,text
4,accuracy,0.16666666666666666,4,10%,LabelPropagation_rbf,reuters,text
5,accuracy,0.16666666666666666,5,10%,LabelPropagation_rbf,reuters,text
6,accuracy,0.16666666666666666,6,10%,LabelPropagation_rbf,reuters,text
7,accuracy,0.16666666666666666,7,10%,LabelPropagation_rbf,reuters,text
8,accuracy,0.16666666666666666,8,10%,LabelPropagation_rbf,reuters,text
